action_type,cusip,ex_date,foreign,id,payable_date,process_date,rate,record_date,source_array,special,symbol
cash_dividend,008492100,2025-06-30,False,6b7f5728-8756-4f0c-b2b9-c081f3472eda,2025-07-15,2025-07-15,0.256,2025-06-30,cash_dividends,False,ADC
cash_dividend,008492100,2025-07-31,False,4629bda7-ab36-44d7-926f-49f84161ad9f,2025-08-14,2025-08-14,0.256,2025-07-31,cash_dividends,False,ADC
cash_dividend,008492100,2025-08-29,False,104ac7d0-606e-4676-8491-f2922de2d549,2025-09-15,2025-09-15,0.256,2025-08-29,cash_dividends,False,ADC
cash_dividend,008492100,2025-09-30,False,d53066e9-ccb5-48e8-810d-156b40b71f1b,2025-10-14,2025-10-14,0.256,2025-09-30,cash_dividends,False,ADC
cash_dividend,008492100,2025-10-31,False,aa80d370-c5d7-491c-ba9b-698b7b420b08,2025-11-14,2025-11-14,0.262,2025-10-31,cash_dividends,False,ADC
cash_dividend,008492100,2025-11-28,False,1f215bcd-1bb4-4991-99c0-34f5fca4898c,2025-12-12,2025-12-12,0.262,2025-11-28,cash_dividends,False,ADC
cash_dividend,008492100,2025-12-31,False,e82feaff-b133-418b-9cc0-85923cc12b53,2026-01-15,2026-01-15,0.262,2025-12-31,cash_dividends,False,ADC
cash_dividend,008492100,2026-01-30,False,9f60a248-f8f5-4352-a37e-4fec7c8b9145,2026-02-13,2026-02-13,0.262,2026-01-30,cash_dividends,False,ADC
cash_dividend,008492100,2026-02-27,False,3410c189-b22f-4221-ae8c-11fe2a171519,2026-03-13,2026-03-13,0.262,2026-02-27,cash_dividends,False,ADC
cash_dividend,008492100,2026-03-31,False,764b2045-7aa9-4e30-992d-3566641f2a20,2026-04-15,2026-04-15,0.262,2026-03-31,cash_dividends,False,ADC
cash_dividend,008492100,2026-04-30,False,0242d7e4-7dc2-48f3-ba8c-ac72b76da112,2026-05-14,2026-05-14,0.267,2026-04-30,cash_dividends,False,ADC
cash_dividend,008492100,2026-05-29,False,0e41ec66-6e12-4b9a-a4a6-db01b625928e,2026-06-12,2026-06-12,0.267,2026-05-29,cash_dividends,False,ADC
cash_dividend,008492100,2026-06-30,False,8b173d78-aad1-4761-a34d-8e9326c0dcb7,2026-07-15,2026-07-15,0.267,2026-06-30,cash_dividends,False,ADC
cash_dividend,008492100,2026-07-31,False,f09efb7c-365f-41ab-b7b4-dc40acc0fa26,2026-08-14,2026-08-14,0.267,2026-07-31,cash_dividends,False,ADC
cash_dividend,008492100,2026-08-31,False,edcc5231-4bea-45f7-b6c0-c84bac068f3f,2026-09-15,2026-09-15,0.267,2026-08-31,cash_dividends,False,ADC
